client_id,visitor_id,visit_id,process_step,date_time
4428440,668900736_18385130961,103452266_65589345292_334664,confirm,2017-04-27 11:48:01
7553860,496916575_71606247963,103460067_79115320359_310538,confirm,2017-06-14 11:37:05
2512568,990110360_6323158525,103509575_90938249713_622091,confirm,2017-03-26 13:44:39
9255891,126414560_86644536664,103547153_48132333098_296164,confirm,2017-04-01 11:44:03
1595334,817043922_48859566117,103550834_37220925179_989246,confirm,2017-05-24 12:23:37
82757,913324483_47607033125,103559891_97104457149_375583,confirm,2017-06-11 11:02:21
8308342,163415411_52845320402,103568184_99615384407_531700,confirm,2017-05-17 17:15:40
1229626,673341301_99079394016,103576463_63729889926_860506,confirm,2017-05-24 12:32:33
8551431,459212305_84395589699,10358045_25344960193_696251,confirm,2017-05-24 16:26:38
4237982,201762951_56968623403,103587918_85812829742_55398,confirm,2017-05-01 08:49:37
1918609,275573207_88511565283,103592588_98112234176_808493,confirm,2017-03-31 09:22:32
5503800,965745830_94849723229,103601194_76355185230_460744,confirm,2017-04-12 20:26:24
3285791,8961906_23987193183,103609069_67444114796_723567,confirm,2017-06-19 09:37:20
1499885,912350361_93508346705,103624989_68945890988_766927,confirm,2017-05-24 12:13:05
5085952,864573351_38934929461,103640018_62882073504_466482,confirm,2017-05-31 19:25:02
545264,807558623_80696069477,103646208_52822140399_689686,confirm,2017-06-10 19:23:44
120309,488394737_20284265969,103672872_27263820810_450006,confirm,2017-04-03 14:51:30
3060357,370567449_30680169705,103687115_59803258292_237217,confirm,2017-06-01 23:08:19
2363091,740811549_61974381920,103689029_41882753010_215591,confirm,2017-04-05 12:10:43
8223918,126313850_53217298093,103690685_99093075856_611613,confirm,2017-04-03 14:29:13
5340439,534118905_67228220025,103696201_62923405403_370918,confirm,2017-06-07 11:47:29
965785,887590073_53683389583,103706110_79010649406_198482,confirm,2017-04-18 10:09:17
2050360,442672717_95463784093,103718181_78133780798_378891,confirm,2017-03-29 16:55:42
4497111,462585147_28124725764,103730427_40855292919_97672,confirm,2017-05-18 08:00:03
7357806,60550840_17221100828,103735600_29202793005_279544,confirm,2017-06-01 10:51:42
9549786,672570085_3534420798,10374469_74683990494_411624,confirm,2017-06-03 20:39:02
240292,621374424_76342318717,103745186_54026116070_971832,confirm,2017-06-20 11:36:21
145927,510791103_94049921194,103773213_75465879536_817229,confirm,2017-06-15 15:30:51
9295148,305109876_68650475864,10377361_76841672676_378101,confirm,2017-06-16 13:31:15
5869718,11913788_86662012219,103779063_87584961996_198239,confirm,2017-04-04 21:50:22
3195676,403831068_47695402785,103793877_94304679711_759945,confirm,2017-06-01 11:09:52
6166472,880178175_15543736369,103797768_89024128068_105778,confirm,2017-04-21 07:45:05
1350186,346148356_98268217440,103808018_38026064618_356916,confirm,2017-03-30 10:34:47
6048205,361411108_57667710357,10381309_94441024337_943455,confirm,2017-03-31 13:07:26
7781142,266179272_77556682720,103828097_2964593896_769569,confirm,2017-03-29 11:17:23
50445,702511697_24399006192,103834732_76960795053_167376,confirm,2017-05-06 08:39:21
3498602,520242205_87039679082,103836862_48712499191_631440,confirm,2017-04-18 13:53:30
7516259,254175251_5339168232,103844930_39480104147_119972,confirm,2017-04-14 16:30:12
1295824,254175251_5339168232,103844930_39480104147_119972,confirm,2017-04-14 16:25:28
2851734,44381388_53694417312,103871067_39369811800_8159,confirm,2017-05-02 16:57:35
7581565,270866149_88465135774,103892479_63697822086_835141,confirm,2017-03-16 17:39:41
5225255,46042725_85212223688,103896870_60710972477_764171,confirm,2017-06-02 18:17:38
7349533,529784699_97143269114,103908123_78020652988_883811,confirm,2017-05-03 12:21:29
1587463,193859415_96486691916,10391869_62735772714_318585,confirm,2017-06-12 13:40:49
2594614,351411225_97583667614,103925915_87560969444_561630,confirm,2017-03-29 14:11:14
1759116,355209583_80673889852,103930747_27304565911_539938,confirm,2017-06-14 13:15:19
4036374,436532887_54564103293,103954141_32721167733_76757,confirm,2017-05-11 20:22:34
2935833,2390630_84109603518,103961115_70179628776_519590,confirm,2017-05-30 20:55:22
7269600,128699849_23399705656,103962335_25060963174_327284,confirm,2017-04-20 11:34:29
5919157,722652154_84772108106,10397411_11176262777_219457,confirm,2017-05-24 14:55:06
2014296,239918375_98224404599,103975300_9996964310_12057,confirm,2017-05-30 13:47:59
5052490,88414998_19760702914,103989426_35045304090_488955,confirm,2017-05-24 12:48:53
6189681,691587_63354130094,103999132_64891050804_194289,confirm,2017-06-02 14:00:34
23261,933761183_47193716028,104011103_73221940600_519529,confirm,2017-06-01 16:15:03
6328320,708996692_55135277817,104027718_78399613598_192691,confirm,2017-04-16 14:19:25
1646150,503393555_58120949646,104032435_62114953894_417370,confirm,2017-03-30 11:55:07
1069943,163945584_12225842371,104034976_6271629453_36307,confirm,2017-05-25 07:19:47
5586264,727204030_40649235144,104037562_22847145271_630697,confirm,2017-06-01 11:15:43
8530690,908102210_33466972057,104042211_12882933938_261385,confirm,2017-06-08 11:04:12
8123905,455786168_1642323163,104052567_51896422006_946275,confirm,2017-04-19 13:38:04
5725519,455786168_1642323163,104052567_51896422006_946275,confirm,2017-04-19 13:18:16
6579271,309054557_36785191981,104062254_45712551032_130284,confirm,2017-05-11 10:53:47
5404323,490368651_54749766496,104079958_91896014463_363829,confirm,2017-06-05 10:02:19
5708846,760557137_72482284229,104083710_37806604745_590166,confirm,2017-04-04 12:15:57
7544412,854145518_91245528788,104083800_60349476282_456725,confirm,2017-04-10 16:08:02
9288209,932282952_4082104254,1040920_55307144228_427483,confirm,2017-06-02 16:57:25
334950,787146405_35262475689,104107261_73460701298_136946,confirm,2017-06-09 08:43:50
4951184,248225983_43180094992,104125938_19215127985_615367,confirm,2017-04-17 16:59:45
1862743,339670847_97399073479,104138234_95595977168_729933,confirm,2017-06-14 11:47:06
6003503,260938386_66199308591,1041514_29144201114_175181,confirm,2017-04-06 15:50:36
5972910,278670338_13579446928,10416053_762656962_721704,confirm,2017-03-29 12:43:58
5760762,511112318_44797442401,104164528_51932095223_407981,confirm,2017-05-24 13:51:25
9436513,200702708_55209893141,104169592_44210761083_702489,confirm,2017-05-19 08:07:21
6594710,324597656_42145964430,104179813_84691746036_911602,confirm,2017-05-18 10:20:17
8985305,40882114_85908210386,104204494_51545784789_36750,confirm,2017-06-03 00:48:24
9066778,118154392_36880918628,104205005_68808590204_459127,confirm,2017-06-12 18:21:56
6027273,111576680_2752697874,104217805_84375112156_892645,confirm,2017-05-24 12:50:28
6428716,560491570_1499365439,104222319_64628836240_918404,confirm,2017-04-08 16:01:07
3865878,170007952_28234812131,104227775_15807079334_377537,confirm,2017-04-04 07:49:03
1984544,267372165_68332444107,104249930_79018588103_697990,confirm,2017-05-23 11:53:28
7713830,68356968_35171114887,10425755_51848394223_841660,confirm,2017-05-28 10:19:01
3796971,394549644_46591186447,104259733_13398303972_215537,confirm,2017-06-07 21:33:35
3232335,66650606_55045862308,104270547_21421209917_971358,confirm,2017-06-19 16:18:45
1953774,989095945_59039145373,104290818_41911217263_795489,confirm,2017-04-09 14:56:10
333913,405457094_54883289172,10432687_78618454141_814606,confirm,2017-04-09 13:03:40
3225047,628838696_35932336868,104344115_74445543207_159648,confirm,2017-04-07 09:35:47
2287733,202760004_79397142139,104353210_71912484350_633100,confirm,2017-06-06 17:02:57
6216138,202760004_79397142139,104353210_71912484350_633100,confirm,2017-06-06 13:37:58
7531469,962680827_62649273570,104384293_44856181492_698912,confirm,2017-04-14 15:48:38
2057513,914645021_15468284012,104403404_48264343887_789730,confirm,2017-06-14 11:53:03
3048457,341903154_40389557025,104413363_8416628311_972484,confirm,2017-06-02 10:58:54
2874925,775648211_28865331319,104418267_51474889719_962654,confirm,2017-03-29 21:01:48
461128,561143822_80073017033,104422906_33625334950_3996,confirm,2017-04-13 08:12:09
2919507,582702061_38352127594,10444917_80413742412_559337,confirm,2017-06-01 21:09:45
478367,954493350_57617480795,104478714_13110740765_678660,confirm,2017-04-03 19:51:30
1760804,383020260_75290360646,104484209_99971291516_97120,confirm,2017-04-03 19:39:23
1270050,716708523_55028488366,104486785_45377640186_69837,confirm,2017-05-25 16:43:59
9444621,451617108_7443208645,104503918_88678867372_299559,confirm,2017-03-29 11:07:48
5836254,22252031_14170446158,104532306_38634819349_605222,confirm,2017-06-07 13:50:52
1937058,557942465_89143425955,104556105_31215665407_400146,confirm,2017-06-14 15:56:44
4538686,459272964_98806812839,104579950_58016948371_290296,confirm,2017-06-02 13:39:42
6599771,89080681_64729743448,104611358_99312923751_651012,confirm,2017-04-13 15:11:52
7813768,837016382_9283639675,104629663_11646004013_508037,confirm,2017-05-19 19:33:16
1744656,266274940_62257754948,104631663_39336102423_542498,confirm,2017-06-14 17:50:07
45485,893113311_14266477315,10463399_86967089664_748023,confirm,2017-04-05 16:17:49
7606375,161327397_78062551141,104657458_46883198861_406407,confirm,2017-06-07 11:32:52
3682583,300114481_76767974117,104671112_72226641226_692067,confirm,2017-04-05 09:25:51
8078773,399198945_41396141448,104674501_25426732390_730386,confirm,2017-06-06 14:41:06
4092568,633143876_94273240707,104676549_65610954825_346638,confirm,2017-06-01 18:05:22
5037795,465682977_80965862892,104678659_36278223108_614428,confirm,2017-04-07 22:25:51
6751070,481293112_8383786498,104683420_95145670621_124388,confirm,2017-04-20 15:33:38
7010100,594997224_82524692813,104705023_95620564777_593551,confirm,2017-04-02 10:30:11
7068052,348593901_48841765167,104709675_30641325607_533429,confirm,2017-06-18 13:08:10
3091233,269724833_42403675044,104710911_72306734784_450595,confirm,2017-04-03 11:00:41
6947786,373894353_66857725747,104734418_18768854589_912405,confirm,2017-05-20 12:11:53
2979771,826190262_12548409612,104751683_15259828428_68599,confirm,2017-04-11 19:36:48
5136874,876950894_47251988698,104759010_79418548877_133125,confirm,2017-04-13 08:03:26
5984123,392718426_33938042346,104759490_32926825705_39628,confirm,2017-05-18 12:25:14
6435592,447204700_48933438846,104771695_29531939894_162247,confirm,2017-04-11 11:54:34
5346692,27985968_99796907352,104774634_38843696865_847879,confirm,2017-06-01 11:46:07
6406238,629579131_66862781904,104792624_97272161089_393473,confirm,2017-05-24 09:16:04
5585124,106821751_12133474500,104807765_77625325003_191943,confirm,2017-05-26 06:26:44
8165914,247483476_76760262202,104815984_48743056662_416310,confirm,2017-04-13 06:55:11
3815641,12279924_79647742148,10481676_8417239119_524859,confirm,2017-04-06 12:29:52
5941116,866400042_29785827177,104822830_6102283532_794626,confirm,2017-06-07 16:53:50
2369461,429456104_79766261914,104824154_32445281019_395178,confirm,2017-06-14 12:35:15
5993171,78654312_59147076258,104833152_46602331223_87980,confirm,2017-06-01 18:24:34
6831537,258036404_55597484200,104847415_69188183485_859854,confirm,2017-05-24 13:22:49
9305956,452116456_13193657814,104847629_59658127564_101517,confirm,2017-05-24 14:43:57
5421613,278181666_40587746711,104849478_57660538133_364273,confirm,2017-04-09 10:44:17
9193304,532065980_73298229323,104853864_15340926053_27153,confirm,2017-04-10 09:51:18
8498440,149100703_71088214088,10485511_17022837837_866331,confirm,2017-04-07 21:47:56
5221790,110442108_46310486884,104856503_40242328212_789401,confirm,2017-06-10 15:00:01
7240019,147005574_46561381449,10486918_82817683707_804371,confirm,2017-04-15 19:25:31
4287060,607431370_35573392204,104891562_47662037721_5976,confirm,2017-06-07 16:33:18
8495156,134296398_48479851517,104896686_35418236627_212727,confirm,2017-05-20 11:58:55
6192946,512392837_85624985059,104901115_44435886158_441999,confirm,2017-05-29 15:34:26
2976498,223578349_46738590515,104904175_28577721463_608061,confirm,2017-03-22 12:46:56
7464120,595008271_83814916660,104919806_96804405687_501195,confirm,2017-04-12 11:49:03
6065189,149522947_97180394762,104936847_86235963966_915993,confirm,2017-05-24 12:28:43
9496052,761943795_51161372556,104940774_40710323752_544464,confirm,2017-06-01 16:33:44
3669767,364534867_41464548849,104944548_40883139441_93173,confirm,2017-05-01 12:18:45
2737033,827817180_80300072498,104945325_29580702316_572021,confirm,2017-04-10 13:54:09
7533415,637105481_28113582561,104956381_51238318958_879260,confirm,2017-06-07 16:01:49
4975872,650432803_63569683620,104965558_66805836376_406876,confirm,2017-04-23 06:55:26
5995702,670060001_14889820517,104977399_88468958887_125871,confirm,2017-04-02 14:12:46
5689597,270143907_50316198769,104982300_7586504150_322582,confirm,2017-06-09 12:35:07
5789300,870843674_26884900938,104984433_61127961465_407521,confirm,2017-06-07 11:13:35
6837248,693933117_39198236188,10498893_81080431595_868952,confirm,2017-05-30 09:28:32
4330277,151268602_6360185336,104993960_12997774900_712951,confirm,2017-03-29 13:29:26
2960960,179699591_19737152702,105042453_37935886767_219606,confirm,2017-06-14 14:57:47
1109486,204229769_81986824738,105052451_60790410291_962728,confirm,2017-04-11 20:48:53
8289778,517031889_80264176380,105060446_9006791312_595299,confirm,2017-06-06 17:11:41
8630587,120662274_32743943037,105068029_43428387657_98652,confirm,2017-05-27 10:32:10
2700415,209269983_65937823861,105080894_53752988438_347578,confirm,2017-06-02 12:06:30
466142,165827931_33111497357,105091881_38847710974_589990,confirm,2017-04-02 08:29:22
7733810,958829472_93542789164,105116429_51201240141_850217,confirm,2017-06-09 15:11:57
2992628,551320443_74723531994,105122939_87742113752_345115,confirm,2017-04-19 11:38:38
5945765,584323140_52444785458,105125451_97139103576_888733,confirm,2017-06-12 20:03:47
693478,678008167_69870776848,105130144_88070617597_601122,confirm,2017-03-29 21:20:24
6856615,656886883_86102248877,105130588_83395941950_968824,confirm,2017-03-29 12:00:08
4935863,975343358_91569388831,105131912_70043652495_479727,confirm,2017-06-19 07:30:23
2344377,110558752_19928002187,10515750_33353300939_558982,confirm,2017-05-28 16:49:46
2671399,647193984_67712129623,105173034_61458966603_975592,confirm,2017-06-07 20:09:30
8714259,387679263_47410132879,105173798_34630941296_113708,confirm,2017-05-24 05:41:43
743500,298310616_61930025950,105184438_82572170937_625454,confirm,2017-05-08 19:39:21
9509825,399047259_43027335652,105201683_10577234348_150787,confirm,2017-04-12 15:07:48
6644338,489741501_61976384386,105211308_18088621124_430795,confirm,2017-06-01 10:56:10
8760347,51036708_7866119379,105213573_6959115113_374761,confirm,2017-04-07 17:17:10
2686820,544617682_54091346629,105222844_74154967745_766885,confirm,2017-05-12 08:47:55
8056722,70861096_88974422176,105231784_73768895001_439276,confirm,2017-04-06 09:11:25
6416977,727361152_7496383398,105240591_88316497672_594683,confirm,2017-05-24 15:31:48
8969653,304075331_75834573042,105247979_81279757598_478625,confirm,2017-04-05 09:14:32
2753644,626707666_2333918926,105252692_84267414832_344877,confirm,2017-05-17 12:12:27
9587164,701760616_76526021125,10525585_16624908258_755243,confirm,2017-04-01 22:57:16
5216558,498350285_52398684902,105260836_31916891423_761393,confirm,2017-06-14 17:21:22
9402694,245331649_74258077433,105267422_78903782197_367795,confirm,2017-04-07 07:49:05
2955586,250175126_17461383479,105282719_98151163531_99501,confirm,2017-06-07 13:55:56
6838515,80824181_75108199981,105294086_31607795989_868891,confirm,2017-05-15 21:04:07
7498356,506438121_78533714980,105310597_44245617177_116573,confirm,2017-05-17 12:01:41
1503069,429281384_47529828478,105317005_94596679628_206657,confirm,2017-05-24 12:12:22
8411703,678625620_71856230644,105319689_2553444705_133588,confirm,2017-06-12 14:29:04
1806916,883564682_38146167962,10532424_67765238841_425304,confirm,2017-06-14 13:12:20
8713813,675012392_78522531256,10533296_19342141188_838522,confirm,2017-03-31 08:17:11
2471147,759964195_50438086578,105356822_18107865160_411243,confirm,2017-04-06 08:31:30
7992477,157266152_31565972451,10535744_3759730677_596696,confirm,2017-06-08 11:48:00
6795926,54691999_65423298907,105365260_42836827247_842370,confirm,2017-04-06 03:01:46
6104368,106071402_37317946463,105368651_46288306171_778790,confirm,2017-06-07 15:48:23
5910996,488356195_63940421999,105381242_49082324181_807261,confirm,2017-06-01 21:07:11
